curie	label	scope	text	language	type	contributor	date
QUALO:0000037	bachelor of science in chemistry	oboInOwl:hasExactSynonym	Licenciatura em Química	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	B.S. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	B.Sc. in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	BS in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	BSc Psychology	en		orcid:0000-0003-4423-4370	
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	BSc in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Bacharel em Psicologia	pt		orcid:0000-0003-4423-4370	
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasRelatedSynonym	Bachelor of Social Science in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasRelatedSynonym	Bachelor of Social Sciences in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor's Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor's in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Bachelor's of Science in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelors in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Bachelors of Science in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor´s Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Bachelor’s Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasBroadSynonym	Degree in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasRelatedSynonym	Graduate in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasRelatedSynonym	Graduated in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasRelatedSynonym	Graduation in Psychology	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Licenciada en Psicología	es		orcid:0000-0003-4423-4370	
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Licenciado en Psicología	es		orcid:0000-0003-4423-4370	
QUALO:0000039	bachelor of science in psychology	oboInOwl:hasExactSynonym	Licenciatura en Psicología	es		orcid:0000-0003-4423-4370	
QUALO:0000040	bachelor of science in geography	oboInOwl:hasExactSynonym	Licenciatura em Geografia	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	B.S. Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	B.S. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasNarrowSynonym	B.S. in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	B.Sc in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	B.Sc. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	BS Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	BS in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasNarrowSynonym	BS in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	BSc Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	BSc in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasNarrowSynonym	BSc in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	BSc. in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor of Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelor of Science (Biochemistry)	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelor of Science - Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelor of Science Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasNarrowSynonym	Bachelor of Science in Biochemistry and Molecular Biology	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelor of Science, Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor's Degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor's in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelor's of Science in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelors in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Bachelors of Science in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Bachelor’s degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasBroadSynonym	Degree in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasRelatedSynonym	Graduate in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasRelatedSynonym	Graduation in Biochemistry	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000041	bachelor of science in biochemistry	oboInOwl:hasExactSynonym	Licenciatura in Biochemistry	es		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000042	bachelor of science in physics	oboInOwl:hasExactSynonym	B.S. Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000042	bachelor of science in physics	oboInOwl:hasExactSynonym	BSc Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000042	bachelor of science in physics	oboInOwl:hasExactSynonym	BSc in Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000042	bachelor of science in physics	oboInOwl:hasExactSynonym	Bachelor in Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000042	bachelor of science in physics	oboInOwl:hasBroadSynonym	Degree in Physics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	B.S. Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	B.S. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	B.Sc. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	BS Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	BS in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	BSc Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	BSc in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	BSc. in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	Bacharel em Ciência da Computação	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelor Degree in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelor in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelor of Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	Bachelor of Science (Computer Science)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelor's Degree in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelor's in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasBroadSynonym	Bachelors in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasExactSynonym	Bachelors of Science in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000043	bachelor of science in computer science	oboInOwl:hasRelatedSynonym	Degree in Computer Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000044	bachelor of science in geology	oboInOwl:hasExactSynonym	B.S. Geology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000044	bachelor of science in geology	oboInOwl:hasExactSynonym	BSc Geology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000045	bachelor of science in mechanical engineering	oboInOwl:hasExactSynonym	B.S. Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000045	bachelor of science in mechanical engineering	oboInOwl:hasExactSynonym	BSc Mechanical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000046	bachelor of science in electrical engineering	oboInOwl:hasExactSynonym	BS Electrical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000047	bachelor of science in neuroscience	oboInOwl:hasExactSynonym	B.S. Neuroscience	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000049	bachelor of science in mathematics	oboInOwl:hasExactSynonym	BSc Mathematics	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000049	bachelor of science in mathematics	oboInOwl:hasExactSynonym	Licenciado en Matemáticas	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000049	bachelor of science in mathematics	oboInOwl:hasExactSynonym	Licenciatura em Matemática	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000050	bachelor of science in chemical engineering	oboInOwl:hasExactSynonym	BS Chemical Engineering	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000053	doctor of medicine–doctor of philosophy	oboInOwl:hasExactSynonym	MD PhD	en	OMO:0003012	orcid:0000-0003-4423-4370	2024-10-26
QUALO:0000053	doctor of medicine–doctor of philosophy	oboInOwl:hasExactSynonym	MD, PhD	en	OMO:0003012	orcid:0000-0003-4423-4370	2024-10-26
QUALO:0000053	doctor of medicine–doctor of philosophy	oboInOwl:hasExactSynonym	MD/PhD	en	OMO:0003012	orcid:0000-0003-4423-4370	2024-10-26
QUALO:0000053	doctor of medicine–doctor of philosophy	oboInOwl:hasExactSynonym	MD/PhD Candidate	en	OMO:0003012	orcid:0000-0003-4423-4370	2024-10-26
QUALO:0000053	doctor of medicine–doctor of philosophy	oboInOwl:hasExactSynonym	Medical Doctor and Doctor of Philosophy	en	OMO:0003012	orcid:0000-0003-4423-4370	2024-10-26
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	Executive LL.M.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	Executive LLM	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	LL.M.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	LLM	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	Mestrado em Direito	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000054	master of law	oboInOwl:hasExactSynonym	Mestre em Direito	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000055	master of library and information science	oboInOwl:hasExactSynonym	MLIS	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000056	master of business administration	oboInOwl:hasExactSynonym	Executive MBA	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000056	master of business administration	oboInOwl:hasExactSynonym	MBA	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000056	master of business administration	oboInOwl:hasBroadSynonym	Master in Business Administration	en		orcid:0000-0003-4423-4370	2024-10-28
QUALO:0000056	master of business administration	oboInOwl:hasExactSynonym	Master of Business Administration (MBA)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	M. Sc.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	M.S. degree	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	M.Sc.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	M.Sc.,	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	M.Si	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	MS Student	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	MSc student	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	MSci	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Maestro en Ciencias	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master in Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master of Science (M.Sc.)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master of Science (MSc)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master's in Science	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Master's of Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Masters in Science	en		orcid:0000-0003-4423-4370	2024-10-30
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Masters of Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	Mestre em Ciências	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	ms	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	ms c	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	msc	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000057	master of science	oboInOwl:hasExactSynonym	msc candidate	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	M.Ed.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	Maestría en Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	Magister en Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	Mestrado em Educação	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	Mestre em Educação	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000058	master of education	oboInOwl:hasExactSynonym	me	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000059	master of engineering	oboInOwl:hasExactSynonym	MEng	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000059	master of engineering	oboInOwl:hasExactSynonym	MSc Eng	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000060	master of arts	oboInOwl:hasExactSynonym	MA	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000060	master of arts	oboInOwl:hasExactSynonym	Master of Art	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000060	master of arts	oboInOwl:hasExactSynonym	Masters of Arts	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasNarrowSynonym	MPH in Epidemiology	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasExactSynonym	Master in Public Health	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasExactSynonym	Master of Public Health (MPH)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasExactSynonym	Masters in Public Health	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasExactSynonym	Masters of Public Health	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000061	master of public health	oboInOwl:hasExactSynonym	mph	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000062	master of pharmacy	oboInOwl:hasExactSynonym	M.Pharm	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000063	doctor of pharmacy	oboInOwl:hasExactSynonym	Doctor of Pharmacy (PharmD)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000063	doctor of pharmacy	oboInOwl:hasRelatedSynonym	PhD Pharmacy	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000063	doctor of pharmacy	oboInOwl:hasRelatedSynonym	PhD in Pharmacy	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000063	doctor of pharmacy	oboInOwl:hasExactSynonym	PharmD	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000065	doctor of science	oboInOwl:hasExactSynonym	D.Sc.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000065	doctor of science	oboInOwl:hasExactSynonym	Doctor en Ciencias	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000065	doctor of science	oboInOwl:hasRelatedSynonym	Ph.D. in Science	en		orcid:0000-0003-4423-4370	2024-10-29
QUALO:0000065	doctor of science	oboInOwl:hasRelatedSynonym	PhD in Science	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000065	doctor of science	oboInOwl:hasRelatedSynonym	PhD in Sciences	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Doctor en Ciencias de la Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Doctor en Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Doctora en Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Doctorado en Educación	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Doutorado em Educação	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	Ed.D.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	PhD Education	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000066	doctor of education	oboInOwl:hasExactSynonym	PhD in Education	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000067	doctor of law	oboInOwl:hasExactSynonym	Doctor en Derecho	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000067	doctor of law	oboInOwl:hasExactSynonym	J.D.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000067	doctor of law	oboInOwl:hasExactSynonym	Juris Doctor	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000067	doctor of law	oboInOwl:hasExactSynonym	PhD in Law	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000067	doctor of law	oboInOwl:hasExactSynonym	doctoroflaw	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctor	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctor degree	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctor en Medicina	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctor of Medicine (MD)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctor's degree	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Doctora en Medicina	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Dr. med.	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasNarrowSynonym	FRCPC	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Graduação em Medicina	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	M.D	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	MD Candidate	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Medical Degree	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Medical Doctor	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Medical Doctor (MD)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasRelatedSynonym	Medical Student	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Medicina	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Medico	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Médica	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasExactSynonym	Médico	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasNarrowSynonym	Médico Cirujano	es		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000068	doctor of medicine	oboInOwl:hasNarrowSynonym	Resident Physician	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000070	doctor of veterinary medicine	oboInOwl:hasExactSynonym	DVM	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000070	doctor of veterinary medicine	oboInOwl:hasExactSynonym	Medicina Veterinária	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000070	doctor of veterinary medicine	oboInOwl:hasExactSynonym	Veterinarian	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000071	master of nursing	oboInOwl:hasExactSynonym	Mestrado em Enfermagem	pt		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000072	master of technology	oboInOwl:hasExactSynonym	M.Tech	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000072	master of technology	oboInOwl:hasExactSynonym	Master of Technology (M.Tech.)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000073	master of philosophy	oboInOwl:hasExactSynonym	MPhil	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000074	master of applied science	oboInOwl:hasExactSynonym	MASc	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000075	master of research	oboInOwl:hasExactSynonym	MRes	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	BSc Honours	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	BSc Hons	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	BSc(Hons)	en		orcid:0000-0003-4423-4370	2024-10-27
QUALO:0000076	bachelor of science with honors	oboInOwl:hasExactSynonym	Bachelor of Science (Honours)	en	OMO:0003005	orcid:0000-0003-4423-4370	2024-10-27
